SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed
16466,4/19/2020,,Finland,4/19/2020 23:49,3783
16467,4/19/2020,,France,4/19/2020 23:49,152894
16468,4/19/2020,,Gabon,4/19/2020 23:49,109
16469,4/19/2020,,Gambia,4/19/2020 23:49,10
16470,4/19/2020,,Georgia,4/19/2020 23:49,394
16471,4/19/2020,,Germany,4/19/2020 23:49,145184
16472,4/19/2020,,Ghana,4/19/2020 23:49,1042
16473,4/19/2020,,Greece,4/19/2020 23:49,2235
16474,4/19/2020,,Grenada,4/19/2020 23:49,14
16475,4/19/2020,,Guatemala,4/19/2020 23:49,257
16476,4/19/2020,,Guinea,4/19/2020 23:49,579
16477,4/19/2020,,Guinea-Bissau,4/19/2020 23:49,50
16478,4/19/2020,,Guyana,4/19/2020 23:49,65
16479,4/19/2020,,Haiti,4/19/2020 23:49,47
16480,4/19/2020,,Holy See,4/19/2020 23:49,8
16481,4/19/2020,,Honduras,4/19/2020 23:49,472
16482,4/19/2020,,Hungary,4/19/2020 23:49,1916
16483,4/19/2020,,Iceland,4/19/2020 23:49,1771
16484,4/19/2020,,India,4/19/2020 23:49,17615
16485,4/19/2020,,Indonesia,4/19/2020 23:49,6575
16486,4/19/2020,,Iran,4/19/2020 23:49,82211
16487,4/19/2020,,Iraq,4/19/2020 23:49,1539
16488,4/19/2020,,Ireland,4/19/2020 23:49,15251
16489,4/19/2020,,Israel,4/19/2020 23:49,13491
16490,4/19/2020,,Italy,4/19/2020 23:49,178972
16491,4/19/2020,,Ivory Coast,4/19/2020 23:49,847
16492,4/19/2020,,Jamaica,4/19/2020 23:49,173
16493,4/19/2020,,Japan,4/19/2020 23:49,10797
16494,4/19/2020,,Jordan,4/19/2020 23:49,417
16495,4/19/2020,,Kazakhstan,4/19/2020 23:49,1676
16496,4/19/2020,,Kenya,4/19/2020 23:49,270
16497,4/19/2020,,Kosovo,4/19/2020 23:49,510
16498,4/19/2020,,Kuwait,4/19/2020 23:49,1915
16499,4/19/2020,,Kyrgyzstan,4/19/2020 23:49,554
16500,4/19/2020,,Laos,4/19/2020 23:49,19
16501,4/19/2020,,Latvia,4/19/2020 23:49,727
16502,4/19/2020,,Lebanon,4/19/2020 23:49,673
16503,4/19/2020,,Liberia,4/19/2020 23:49,91
16504,4/19/2020,,Libya,4/19/2020 23:49,51
16505,4/19/2020,,Liechtenstein,4/19/2020 23:49,81
16506,4/19/2020,,Lithuania,4/19/2020 23:49,1298
16507,4/19/2020,,Luxembourg,4/19/2020 23:49,3550
16508,4/19/2020,,MS Zaandam,4/19/2020 23:49,9
16509,4/19/2020,,Madagascar,4/19/2020 23:49,121
16510,4/19/2020,,Malawi,4/19/2020 23:49,17
16511,4/19/2020,,Malaysia,4/19/2020 23:49,5389
16512,4/19/2020,,Maldives,4/19/2020 23:49,52
16513,4/19/2020,,Mali,4/19/2020 23:49,224
16514,4/19/2020,,Malta,4/19/2020 23:49,427
16515,4/19/2020,,Mauritania,4/19/2020 23:49,7
16516,4/19/2020,,Mauritius,4/19/2020 23:49,328
16517,4/19/2020,,Mexico,4/19/2020 23:49,7497
16518,4/19/2020,,Moldova,4/19/2020 23:49,2472
16519,4/19/2020,,Monaco,4/19/2020 23:49,94
16520,4/19/2020,,Mongolia,4/19/2020 23:49,32
16521,4/19/2020,,Montenegro,4/19/2020 23:49,308
16522,4/19/2020,,Morocco,4/19/2020 23:49,2855
16523,4/19/2020,,Mozambique,4/19/2020 23:49,39
16524,4/19/2020,,Namibia,4/19/2020 23:49,16
16525,4/19/2020,,Nepal,4/19/2020 23:49,31
16526,4/19/2020,,Netherlands,4/19/2020 23:49,32655
16527,4/19/2020,,New Zealand,4/19/2020 23:49,1431
16528,4/19/2020,,Nicaragua,4/19/2020 23:49,10
16529,4/19/2020,,Niger,4/19/2020 23:49,648
16530,4/19/2020,,Nigeria,4/19/2020 23:49,627
16531,4/19/2020,,North Macedonia,4/19/2020 23:49,1207
16532,4/19/2020,,Norway,4/19/2020 23:49,7078
16533,4/19/2020,,Oman,4/19/2020 23:49,1266
16534,4/19/2020,,Pakistan,4/19/2020 23:49,8348
16535,4/19/2020,,Panama,4/19/2020 23:49,4273
16536,4/19/2020,,Papua New Guinea,4/19/2020 23:49,7
16537,4/19/2020,,Paraguay,4/19/2020 23:49,206
16538,4/19/2020,,Peru,4/19/2020 23:49,15628
16539,4/19/2020,,Philippines,4/19/2020 23:49,6259
16540,4/19/2020,,Poland,4/19/2020 23:49,9287
16541,4/19/2020,,Portugal,4/19/2020 23:49,20206
16542,4/19/2020,,Qatar,4/19/2020 23:49,5448
16543,4/19/2020,,Romania,4/19/2020 23:49,8746
16544,4/19/2020,,Russia,4/19/2020 23:49,42853
16545,4/19/2020,,Rwanda,4/19/2020 23:49,147
16546,4/19/2020,,Saint Kitts and Nevis,4/19/2020 23:49,14
16547,4/19/2020,,Saint Lucia,4/19/2020 23:49,15
16548,4/19/2020,,Saint Vincent and the Grenadines,4/19/2020 23:49,12
16549,4/19/2020,,San Marino,4/19/2020 23:49,461
16550,4/19/2020,,Sao Tome and Principe,4/19/2020 23:49,4
16551,4/19/2020,,Saudi Arabia,4/19/2020 23:49,9362
16552,4/19/2020,,Senegal,4/19/2020 23:49,367
16553,4/19/2020,,Serbia,4/19/2020 23:49,6318
16554,4/19/2020,,Seychelles,4/19/2020 23:49,11
16555,4/19/2020,,Sierra Leone,4/19/2020 23:49,35
16556,4/19/2020,,Singapore,4/19/2020 23:49,6588
16557,4/19/2020,,Slovakia,4/19/2020 23:49,1161
16558,4/19/2020,,Slovenia,4/19/2020 23:49,1330
16559,4/19/2020,,Somalia,4/19/2020 23:49,164
16560,4/19/2020,,South Africa,4/19/2020 23:49,3158
16561,4/19/2020,,South Korea,4/19/2020 23:49,10661
16562,4/19/2020,,South Sudan,4/19/2020 23:49,4
16563,4/19/2020,,Spain,4/19/2020 23:49,198674
16564,4/19/2020,,Sri Lanka,4/19/2020 23:49,271
16565,4/19/2020,,Sudan,4/19/2020 23:49,66
16566,4/19/2020,,Suriname,4/19/2020 23:49,10
16567,4/19/2020,,Sweden,4/19/2020 23:49,14385
16568,4/19/2020,,Switzerland,4/19/2020 23:49,27740
16569,4/19/2020,,Syria,4/19/2020 23:49,39
16570,4/19/2020,,Taiwan,4/19/2020 23:49,420
16571,4/19/2020,,Tanzania,4/19/2020 23:49,170
16572,4/19/2020,,Thailand,4/19/2020 23:49,2765
16573,4/19/2020,,Timor-Leste,4/19/2020 23:49,19
16574,4/19/2020,,Togo,4/19/2020 23:49,84
16575,4/19/2020,,Trinidad and Tobago,4/19/2020 23:49,114
16576,4/19/2020,,Tunisia,4/19/2020 23:49,879
16577,4/19/2020,,Turkey,4/19/2020 23:49,86306
16578,4/19/2020,,UK,4/19/2020 23:49,120067
16579,4/19/2020,,Uganda,4/19/2020 23:49,55
16580,4/19/2020,,Ukraine,4/19/2020 23:49,5449
16581,4/19/2020,,United Arab Emirates,4/19/2020 23:49,6781
16582,4/19/2020,,Uruguay,4/19/2020 23:49,517
16583,4/19/2020,,Uzbekistan,4/19/2020 23:49,1565
16584,4/19/2020,,Venezuela,4/19/2020 23:49,256
16585,4/19/2020,,Vietnam,4/19/2020 23:49,268
16586,4/19/2020,,West Bank and Gaza,4/19/2020 23:49,437
16587,4/19/2020,,Western Sahara,4/19/2020 23:49,6
16588,4/19/2020,,Yemen,4/19/2020 23:49,1
16589,4/19/2020,,Zambia,4/19/2020 23:49,61
16590,4/19/2020,,Zimbabwe,4/19/2020 23:49,25
16591,4/19/2020,Alabama,US,4/19/2020 23:49,4888
16592,4/19/2020,Alaska,US,4/19/2020 23:49,319
16593,4/19/2020,Alberta,Canada,4/19/2020 23:49,2803
16594,4/19/2020,Anguilla,UK,4/19/2020 23:49,3
16595,4/19/2020,Anhui,Mainland China,4/19/2020 23:49,991
16596,4/19/2020,Arizona,US,4/19/2020 23:49,4933
16597,4/19/2020,Arkansas,US,4/19/2020 23:49,1781
16598,4/19/2020,Aruba,Netherlands,4/19/2020 23:49,97
16599,4/19/2020,Australian Capital Territory,Australia,4/19/2020 23:49,103
16600,4/19/2020,Beijing,Mainland China,4/19/2020 23:49,593
16601,4/19/2020,Bermuda,UK,4/19/2020 23:49,86
16602,4/19/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,4/19/2020 23:49,5
16603,4/19/2020,British Columbia,Canada,4/19/2020 23:49,1647
16604,4/19/2020,British Virgin Islands,UK,4/19/2020 23:49,4
16605,4/19/2020,California,US,4/19/2020 23:49,31431
16606,4/19/2020,Cayman Islands,UK,4/19/2020 23:49,61
16607,4/19/2020,Channel Islands,UK,4/19/2020 23:49,488
16608,4/19/2020,Chongqing,Mainland China,4/19/2020 23:49,579
16609,4/19/2020,Colorado,US,4/19/2020 23:49,9730
16610,4/19/2020,Connecticut,US,4/19/2020 23:49,17962
16611,4/19/2020,Curacao,Netherlands,4/19/2020 23:49,14
16612,4/19/2020,Delaware,US,4/19/2020 23:49,2538
16613,4/19/2020,Diamond Princess cruise ship,US,4/19/2020 23:49,49
16614,4/19/2020,District of Columbia,US,4/19/2020 23:49,2793
16615,4/19/2020,Falkland Islands (Malvinas),UK,4/19/2020 23:49,11
16616,4/19/2020,Faroe Islands,Denmark,4/19/2020 23:49,185
16617,4/19/2020,Florida,US,4/19/2020 23:49,26314
16618,4/19/2020,French Guiana,France,4/19/2020 23:49,96
16619,4/19/2020,French Polynesia,France,4/19/2020 23:49,55
16620,4/19/2020,Fujian,Mainland China,4/19/2020 23:49,355
16621,4/19/2020,Gansu,Mainland China,4/19/2020 23:49,139
16622,4/19/2020,Georgia,US,4/19/2020 23:49,18301
16623,4/19/2020,Gibraltar,UK,4/19/2020 23:49,132
16624,4/19/2020,Grand Princess,Canada,4/19/2020 23:49,13
16625,4/19/2020,Grand Princess,US,4/19/2020 23:49,103
16626,4/19/2020,Greenland,Denmark,4/19/2020 23:49,11
16627,4/19/2020,Guadeloupe,France,4/19/2020 23:49,148
16628,4/19/2020,Guam,US,4/19/2020 23:49,136
16629,4/19/2020,Guangdong,Mainland China,4/19/2020 23:49,1580
16630,4/19/2020,Guangxi,Mainland China,4/19/2020 23:49,254
16631,4/19/2020,Guizhou,Mainland China,4/19/2020 23:49,147
16632,4/19/2020,Hainan,Mainland China,4/19/2020 23:49,168
16633,4/19/2020,Hawaii,US,4/19/2020 23:49,580
16634,4/19/2020,Hebei,Mainland China,4/19/2020 23:49,328
16635,4/19/2020,Heilongjiang,Mainland China,4/19/2020 23:49,898
16636,4/19/2020,Henan,Mainland China,4/19/2020 23:49,1276
16637,4/19/2020,Hong Kong,Hong Kong,4/19/2020 23:49,1025
16638,4/19/2020,Hubei,Mainland China,4/19/2020 23:49,68128
16639,4/19/2020,Hunan,Mainland China,4/19/2020 23:49,1019
16640,4/19/2020,Idaho,US,4/19/2020 23:49,1668
16641,4/19/2020,Illinois,US,4/19/2020 23:49,30357
16642,4/19/2020,Indiana,US,4/19/2020 23:49,11211
16643,4/19/2020,Inner Mongolia,Mainland China,4/19/2020 23:49,193
16644,4/19/2020,Iowa,US,4/19/2020 23:49,2902
16645,4/19/2020,Isle of Man,UK,4/19/2020 23:49,298
16646,4/19/2020,Jiangsu,Mainland China,4/19/2020 23:49,653
16647,4/19/2020,Jiangxi,Mainland China,4/19/2020 23:49,937
16648,4/19/2020,Jilin,Mainland China,4/19/2020 23:49,104
16649,4/19/2020,Kansas,US,4/19/2020 23:49,1905
16650,4/19/2020,Kentucky,US,4/19/2020 23:49,2960
16651,4/19/2020,Liaoning,Mainland China,4/19/2020 23:49,146
16652,4/19/2020,Louisiana,US,4/19/2020 23:49,23928
16653,4/19/2020,Macau,Macau,4/19/2020 23:49,45
16654,4/19/2020,Maine,US,4/19/2020 23:49,867
16655,4/19/2020,Manitoba,Canada,4/19/2020 23:49,254
16656,4/19/2020,Martinique,France,4/19/2020 23:49,163
16657,4/19/2020,Maryland,US,4/19/2020 23:49,12847
16658,4/19/2020,Massachusetts,US,4/19/2020 23:49,38077
16659,4/19/2020,Mayotte,France,4/19/2020 23:49,271
16660,4/19/2020,Michigan,US,4/19/2020 23:49,31424
16661,4/19/2020,Minnesota,US,4/19/2020 23:49,2356
16662,4/19/2020,Mississippi,US,4/19/2020 23:49,4274
16663,4/19/2020,Missouri,US,4/19/2020 23:49,5743
16664,4/19/2020,Montana,US,4/19/2020 23:49,433
16665,4/19/2020,Montserrat,UK,4/19/2020 23:49,11
16666,4/19/2020,Nebraska,US,4/19/2020 23:49,1474
16667,4/19/2020,Nevada,US,4/19/2020 23:49,3728
16668,4/19/2020,New Brunswick,Canada,4/19/2020 23:49,118
16669,4/19/2020,New Caledonia,France,4/19/2020 23:49,18
16670,4/19/2020,New Hampshire,US,4/19/2020 23:49,1390
16671,4/19/2020,New Jersey,US,4/19/2020 23:49,85301
16672,4/19/2020,New Mexico,US,4/19/2020 23:49,1845
16673,4/19/2020,New South Wales,Australia,4/19/2020 23:49,2926
16674,4/19/2020,New York,US,4/19/2020 23:49,247815
16675,4/19/2020,Newfoundland and Labrador,Canada,4/19/2020 23:49,257
16676,4/19/2020,Ningxia,Mainland China,4/19/2020 23:49,75
16677,4/19/2020,North Carolina,US,4/19/2020 23:49,6601
16678,4/19/2020,North Dakota,US,4/19/2020 23:49,585
16679,4/19/2020,Northern Mariana Islands,US,4/19/2020 23:49,14
16680,4/19/2020,Northern Territory,Australia,4/19/2020 23:49,28
16681,4/19/2020,Northwest Territories,Canada,4/19/2020 23:49,5
16682,4/19/2020,Nova Scotia,Canada,4/19/2020 23:49,675
16683,4/19/2020,Ohio,US,4/19/2020 23:49,11602
16684,4/19/2020,Oklahoma,US,4/19/2020 23:49,2567
16685,4/19/2020,Ontario,Canada,4/19/2020 23:49,11561
16686,4/19/2020,Oregon,US,4/19/2020 23:49,1910
16687,4/19/2020,Pennsylvania,US,4/19/2020 23:49,32902
16688,4/19/2020,Prince Edward Island,Canada,4/19/2020 23:49,26
16689,4/19/2020,Puerto Rico,US,4/19/2020 23:49,1213
16690,4/19/2020,Qinghai,Mainland China,4/19/2020 23:49,18
16691,4/19/2020,Quebec,Canada,4/19/2020 23:49,17950
16692,4/19/2020,Queensland,Australia,4/19/2020 23:49,1015
16693,4/19/2020,Recovered,Canada,4/19/2020 23:49,0
16694,4/19/2020,Recovered,US,4/19/2020 23:49,0
16695,4/19/2020,Reunion,France,4/19/2020 23:49,408
16696,4/19/2020,Rhode Island,US,4/19/2020 23:49,4706
16697,4/19/2020,Saint Barthelemy,France,4/19/2020 23:49,6
16698,4/19/2020,Saint Pierre and Miquelon,France,4/19/2020 23:49,1
16699,4/19/2020,Saskatchewan,Canada,4/19/2020 23:49,315
16700,4/19/2020,Shaanxi,Mainland China,4/19/2020 23:49,256
16701,4/19/2020,Shandong,Mainland China,4/19/2020 23:49,787
16702,4/19/2020,Shanghai,Mainland China,4/19/2020 23:49,635
16703,4/19/2020,Shanxi,Mainland China,4/19/2020 23:49,197
16704,4/19/2020,Sichuan,Mainland China,4/19/2020 23:49,561
16705,4/19/2020,Sint Maarten,Netherlands,4/19/2020 23:49,67
16706,4/19/2020,South Australia,Australia,4/19/2020 23:49,435
16707,4/19/2020,South Carolina,US,4/19/2020 23:49,4377
16708,4/19/2020,South Dakota,US,4/19/2020 23:49,1635
16709,4/19/2020,St Martin,France,4/19/2020 23:49,37
16710,4/19/2020,Tasmania,Australia,4/19/2020 23:49,180
16711,4/19/2020,Tennessee,US,4/19/2020 23:49,7070
16712,4/19/2020,Texas,US,4/19/2020 23:49,19260
16713,4/19/2020,Tianjin,Mainland China,4/19/2020 23:49,189
16714,4/19/2020,Tibet,Mainland China,4/19/2020 23:49,1
16715,4/19/2020,Turks and Caicos Islands,UK,4/19/2020 23:49,11
16716,4/19/2020,Utah,US,4/19/2020 23:49,3069
16717,4/19/2020,Vermont,US,4/19/2020 23:49,813
16718,4/19/2020,Victoria,Australia,4/19/2020 23:49,1319
16719,4/19/2020,Virgin Islands,US,4/19/2020 23:49,53
16720,4/19/2020,Virginia,US,4/19/2020 23:49,8542
16721,4/19/2020,Washington,US,4/19/2020 23:49,12255
16722,4/19/2020,West Virginia,US,4/19/2020 23:49,890
16723,4/19/2020,Western Australia,Australia,4/19/2020 23:49,541
16724,4/19/2020,Wisconsin,US,4/19/2020 23:49,4346
16725,4/19/2020,Wyoming,US,4/19/2020 23:49,313
16726,4/19/2020,Xinjiang,Mainland China,4/19/2020 23:49,76
16727,4/19/2020,Yukon,Canada,4/19/2020 23:49,9
16728,4/19/2020,Yunnan,Mainland China,4/19/2020 23:49,184
16729,4/19/2020,Zhejiang,Mainland China,4/19/2020 23:49,1268
16730,4/20/2020,,Afghanistan,4/20/2020 23:44,1026
16731,4/20/2020,,Albania,4/20/2020 23:44,584
16732,4/20/2020,,Algeria,4/20/2020 23:44,2718
16733,4/20/2020,,Andorra,4/20/2020 23:44,717
16734,4/20/2020,,Angola,4/20/2020 23:44,24
16735,4/20/2020,,Antigua and Barbuda,4/20/2020 23:44,23
16736,4/20/2020,,Argentina,4/20/2020 23:44,2941
16737,4/20/2020,,Armenia,4/20/2020 23:44,1339
16738,4/20/2020,,Austria,4/20/2020 23:44,14795
16739,4/20/2020,,Azerbaijan,4/20/2020 23:44,1436
16740,4/20/2020,,Bahamas,4/20/2020 23:44,60
16741,4/20/2020,,Bahrain,4/20/2020 23:44,1907
16742,4/20/2020,,Bangladesh,4/20/2020 23:44,2948
16743,4/20/2020,,Barbados,4/20/2020 23:44,75
16744,4/20/2020,,Belarus,4/20/2020 23:44,6264
16745,4/20/2020,,Belgium,4/20/2020 23:44,39983
16746,4/20/2020,,Belize,4/20/2020 23:44,18
16747,4/20/2020,,Benin,4/20/2020 23:44,54
16748,4/20/2020,,Bhutan,4/20/2020 23:44,5
16749,4/20/2020,,Bolivia,4/20/2020 23:44,564
16750,4/20/2020,,Bosnia and Herzegovina,4/20/2020 23:44,1309
16751,4/20/2020,,Botswana,4/20/2020 23:44,20
16752,4/20/2020,,Brazil,4/20/2020 23:44,40743
16753,4/20/2020,,Brunei,4/20/2020 23:44,138
16754,4/20/2020,,Bulgaria,4/20/2020 23:44,929
16755,4/20/2020,,Burkina Faso,4/20/2020 23:44,581
16756,4/20/2020,,Burma,4/20/2020 23:44,119
16757,4/20/2020,,Burundi,4/20/2020 23:44,5
16758,4/20/2020,,Cabo Verde,4/20/2020 23:44,67
16759,4/20/2020,,Cambodia,4/20/2020 23:44,122
16760,4/20/2020,,Cameroon,4/20/2020 23:44,1163
16761,4/20/2020,,Central African Republic,4/20/2020 23:44,12
16762,4/20/2020,,Chad,4/20/2020 23:44,33
16763,4/20/2020,,Chile,4/20/2020 23:44,10507
16764,4/20/2020,,Colombia,4/20/2020 23:44,3977
16765,4/20/2020,,Congo (Brazzaville),4/20/2020 23:44,160
16766,4/20/2020,,Congo (Kinshasa),4/20/2020 23:44,332
16767,4/20/2020,,Costa Rica,4/20/2020 23:44,662
16768,4/20/2020,,Croatia,4/20/2020 23:44,1881
16769,4/20/2020,,Cuba,4/20/2020 23:44,1087
16770,4/20/2020,,Cyprus,4/20/2020 23:44,772
16771,4/20/2020,,Czech Republic,4/20/2020 23:44,6900
16772,4/20/2020,,Denmark,4/20/2020 23:44,7515
16773,4/20/2020,,Diamond Princess,4/20/2020 23:44,712
16774,4/20/2020,,Djibouti,4/20/2020 23:44,846
16775,4/20/2020,,Dominica,4/20/2020 23:44,16
16776,4/20/2020,,Dominican Republic,4/20/2020 23:44,4964
16777,4/20/2020,,Ecuador,4/20/2020 23:44,10128
16778,4/20/2020,,Egypt,4/20/2020 23:44,3333
16779,4/20/2020,,El Salvador,4/20/2020 23:44,218
16780,4/20/2020,,Equatorial Guinea,4/20/2020 23:44,79
16781,4/20/2020,,Eritrea,4/20/2020 23:44,39
16782,4/20/2020,,Estonia,4/20/2020 23:44,1535
16783,4/20/2020,,Eswatini,4/20/2020 23:44,24
16784,4/20/2020,,Ethiopia,4/20/2020 23:44,111
16785,4/20/2020,,Fiji,4/20/2020 23:44,18
16786,4/20/2020,,Finland,4/20/2020 23:44,3868
16787,4/20/2020,,France,4/20/2020 23:44,155275
16788,4/20/2020,,Gabon,4/20/2020 23:44,120
16789,4/20/2020,,Gambia,4/20/2020 23:44,10
16790,4/20/2020,,Georgia,4/20/2020 23:44,402
16791,4/20/2020,,Germany,4/20/2020 23:44,147065
16792,4/20/2020,,Ghana,4/20/2020 23:44,1042
16793,4/20/2020,,Greece,4/20/2020 23:44,2245
16794,4/20/2020,,Grenada,4/20/2020 23:44,14
16795,4/20/2020,,Guatemala,4/20/2020 23:44,289
16796,4/20/2020,,Guinea,4/20/2020 23:44,622
16797,4/20/2020,,Guinea-Bissau,4/20/2020 23:44,50
16798,4/20/2020,,Guyana,4/20/2020 23:44,65
16799,4/20/2020,,Haiti,4/20/2020 23:44,57
16800,4/20/2020,,Holy See,4/20/2020 23:44,9
16801,4/20/2020,,Honduras,4/20/2020 23:44,477
16802,4/20/2020,,Hungary,4/20/2020 23:44,1984
16803,4/20/2020,,Iceland,4/20/2020 23:44,1773
16804,4/20/2020,,India,4/20/2020 23:44,18539
16805,4/20/2020,,Indonesia,4/20/2020 23:44,6760
16806,4/20/2020,,Iran,4/20/2020 23:44,83505
16807,4/20/2020,,Iraq,4/20/2020 23:44,1574
16808,4/20/2020,,Ireland,4/20/2020 23:44,15652
16809,4/20/2020,,Israel,4/20/2020 23:44,13713
16810,4/20/2020,,Italy,4/20/2020 23:44,181228
16811,4/20/2020,,Ivory Coast,4/20/2020 23:44,847
16812,4/20/2020,,Jamaica,4/20/2020 23:44,223
16813,4/20/2020,,Japan,4/20/2020 23:44,10797
16814,4/20/2020,,Jordan,4/20/2020 23:44,425
16815,4/20/2020,,Kazakhstan,4/20/2020 23:44,1852
16816,4/20/2020,,Kenya,4/20/2020 23:44,281
16817,4/20/2020,,Kosovo,4/20/2020 23:44,510
16818,4/20/2020,,Kuwait,4/20/2020 23:44,1995
16819,4/20/2020,,Kyrgyzstan,4/20/2020 23:44,568
16820,4/20/2020,,Laos,4/20/2020 23:44,19
16821,4/20/2020,,Latvia,4/20/2020 23:44,739
16822,4/20/2020,,Lebanon,4/20/2020 23:44,677
16823,4/20/2020,,Liberia,4/20/2020 23:44,99
16824,4/20/2020,,Libya,4/20/2020 23:44,51
16825,4/20/2020,,Liechtenstein,4/20/2020 23:44,81
16826,4/20/2020,,Lithuania,4/20/2020 23:44,1326
16827,4/20/2020,,Luxembourg,4/20/2020 23:44,3558
16828,4/20/2020,,MS Zaandam,4/20/2020 23:44,9
16829,4/20/2020,,Madagascar,4/20/2020 23:44,121
16830,4/20/2020,,Malawi,4/20/2020 23:44,17
16831,4/20/2020,,Malaysia,4/20/2020 23:44,5425
16832,4/20/2020,,Maldives,4/20/2020 23:44,69
16833,4/20/2020,,Mali,4/20/2020 23:44,246
16834,4/20/2020,,Malta,4/20/2020 23:44,431
16835,4/20/2020,,Mauritania,4/20/2020 23:44,7
16836,4/20/2020,,Mauritius,4/20/2020 23:44,328
16837,4/20/2020,,Mexico,4/20/2020 23:44,8261
16838,4/20/2020,,Moldova,4/20/2020 23:44,2548
16839,4/20/2020,,Monaco,4/20/2020 23:44,94
16840,4/20/2020,,Mongolia,4/20/2020 23:44,33
16841,4/20/2020,,Montenegro,4/20/2020 23:44,312
16842,4/20/2020,,Morocco,4/20/2020 23:44,3046
16843,4/20/2020,,Mozambique,4/20/2020 23:44,39
16844,4/20/2020,,Namibia,4/20/2020 23:44,16
16845,4/20/2020,,Nepal,4/20/2020 23:44,31
16846,4/20/2020,,Netherlands,4/20/2020 23:44,33405
16847,4/20/2020,,New Zealand,4/20/2020 23:44,1440
16848,4/20/2020,,Nicaragua,4/20/2020 23:44,10
16849,4/20/2020,,Niger,4/20/2020 23:44,648
16850,4/20/2020,,Nigeria,4/20/2020 23:44,665
16851,4/20/2020,,North Macedonia,4/20/2020 23:44,1225
16852,4/20/2020,,Norway,4/20/2020 23:44,7156
16853,4/20/2020,,Oman,4/20/2020 23:44,1410
16854,4/20/2020,,Pakistan,4/20/2020 23:44,8418
16855,4/20/2020,,Panama,4/20/2020 23:44,4467
16856,4/20/2020,,Papua New Guinea,4/20/2020 23:44,7
16857,4/20/2020,,Paraguay,4/20/2020 23:44,208
16858,4/20/2020,,Peru,4/20/2020 23:44,16325
16859,4/20/2020,,Philippines,4/20/2020 23:44,6459
16860,4/20/2020,,Poland,4/20/2020 23:44,9593
16861,4/20/2020,,Portugal,4/20/2020 23:44,20863
16862,4/20/2020,,Qatar,4/20/2020 23:44,6015
16863,4/20/2020,,Romania,4/20/2020 23:44,8936
16864,4/20/2020,,Russia,4/20/2020 23:44,47121
16865,4/20/2020,,Rwanda,4/20/2020 23:44,147
16866,4/20/2020,,Saint Kitts and Nevis,4/20/2020 23:44,15
16867,4/20/2020,,Saint Lucia,4/20/2020 23:44,15
16868,4/20/2020,,Saint Vincent and the Grenadines,4/20/2020 23:44,12
16869,4/20/2020,,San Marino,4/20/2020 23:44,462
16870,4/20/2020,,Sao Tome and Principe,4/20/2020 23:44,4
16871,4/20/2020,,Saudi Arabia,4/20/2020 23:44,10484
16872,4/20/2020,,Senegal,4/20/2020 23:44,377
16873,4/20/2020,,Serbia,4/20/2020 23:44,6630
16874,4/20/2020,,Seychelles,4/20/2020 23:44,11
16875,4/20/2020,,Sierra Leone,4/20/2020 23:44,43
16876,4/20/2020,,Singapore,4/20/2020 23:44,8014
16877,4/20/2020,,Slovakia,4/20/2020 23:44,1173
16878,4/20/2020,,Slovenia,4/20/2020 23:44,1335
16879,4/20/2020,,Somalia,4/20/2020 23:44,237
16880,4/20/2020,,South Africa,4/20/2020 23:44,3300
16881,4/20/2020,,South Korea,4/20/2020 23:44,10674
16882,4/20/2020,,South Sudan,4/20/2020 23:44,4
16883,4/20/2020,,Spain,4/20/2020 23:44,200210
16884,4/20/2020,,Sri Lanka,4/20/2020 23:44,304
16885,4/20/2020,,Sudan,4/20/2020 23:44,107
16886,4/20/2020,,Suriname,4/20/2020 23:44,10
16887,4/20/2020,,Sweden,4/20/2020 23:44,14777
16888,4/20/2020,,Switzerland,4/20/2020 23:44,27944
16889,4/20/2020,,Syria,4/20/2020 23:44,39
16890,4/20/2020,,Taiwan,4/20/2020 23:44,422
16891,4/20/2020,,Tanzania,4/20/2020 23:44,254
16892,4/20/2020,,Thailand,4/20/2020 23:44,2792
16893,4/20/2020,,Timor-Leste,4/20/2020 23:44,22
16894,4/20/2020,,Togo,4/20/2020 23:44,84
16895,4/20/2020,,Trinidad and Tobago,4/20/2020 23:44,114
16896,4/20/2020,,Tunisia,4/20/2020 23:44,884
16897,4/20/2020,,Turkey,4/20/2020 23:44,90980
16898,4/20/2020,,UK,4/20/2020 23:44,124743
16899,4/20/2020,,Uganda,4/20/2020 23:44,56
16900,4/20/2020,,Ukraine,4/20/2020 23:44,5710
16901,4/20/2020,,United Arab Emirates,4/20/2020 23:44,7265
16902,4/20/2020,,Uruguay,4/20/2020 23:44,535
16903,4/20/2020,,Uzbekistan,4/20/2020 23:44,1627
16904,4/20/2020,,Venezuela,4/20/2020 23:44,256
16905,4/20/2020,,Vietnam,4/20/2020 23:44,268
16906,4/20/2020,,West Bank and Gaza,4/20/2020 23:44,449
16907,4/20/2020,,Western Sahara,4/20/2020 23:44,6
16908,4/20/2020,,Yemen,4/20/2020 23:44,1
16909,4/20/2020,,Zambia,4/20/2020 23:44,65
16910,4/20/2020,,Zimbabwe,4/20/2020 23:44,25
16911,4/20/2020,Alabama,US,4/20/2020 23:44,5079
16912,4/20/2020,Alaska,US,4/20/2020 23:44,321
